impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
graph_compile,32,128256,100,0.95,bfloat16,hot,n/a,151.886,151.813,151.900,151.873,0.044,5,790,79,8208384,14.838,0.097692,false,1,444ecfd-dirty
hf_eager,32,128256,100,0.95,bfloat16,hot,n/a,1836.513,1836.353,1837.176,1836.680,0.374,5,65,10,8208384,14.838,0.008079,false,1,444ecfd-dirty
ref_eager_fullsort,1,151936,20,0.9,bfloat16,hot,n/a,138.539,138.187,138.744,138.488,0.268,5,843,84,303872,0.549,0.003965,false,1,444ecfd-dirty
tight_eager,1,151936,20,0.9,bfloat16,hot,n/a,133.342,132.934,133.494,133.280,0.257,5,855,85,303872,0.549,0.004119,false,1,444ecfd-dirty
flashinfer,1,151936,20,0.9,bfloat16,hot,n/a,84.047,84.007,84.207,84.081,0.093,5,1379,137,303872,0.549,0.006536,false,1,444ecfd-dirty
flashinfer_from_probs,1,151936,20,0.9,bfloat16,hot,n/a,72.799,72.632,72.870,72.760,0.111,5,1517,151,607744,1.099,0.015091,false,1,444ecfd-dirty
fused_kernel,1,151936,20,0.9,bfloat16,hot,n/a,18.432,18.432,18.434,18.433,0.001,5,5000,500,303872,0.549,0.029801,false,1,444ecfd-dirty
compile,1,151936,20,0.9,bfloat16,hot,n/a,160.844,160.429,161.111,160.802,0.296,5,718,71,303872,0.549,0.003415,false,1,444ecfd-dirty
graph_eager,1,151936,20,0.9,bfloat16,hot,n/a,81.443,81.348,81.455,81.423,0.055,5,1490,149,303872,0.549,0.006745,false,1,444ecfd-dirty
graph_compile,1,151936,20,0.9,bfloat16,hot,n/a,81.467,81.361,81.475,81.439,0.056,5,1474,147,303872,0.549,0.006743,false,1,444ecfd-dirty
hf_eager,1,151936,20,0.9,bfloat16,hot,n/a,323.198,322.728,323.543,323.140,0.386,5,370,37,303872,0.549,0.001700,false,1,444ecfd-dirty
ref_eager_fullsort,32,151936,20,0.9,bfloat16,hot,n/a,1534.986,1520.849,1535.658,1531.028,7.354,5,79,10,9723904,17.578,0.011451,false,1,444ecfd-dirty
tight_eager,32,151936,20,0.9,bfloat16,hot,n/a,218.563,218.468,218.791,218.587,0.151,5,542,54,9723904,17.578,0.080424,false,1,444ecfd-dirty
flashinfer,32,151936,20,0.9,bfloat16,hot,n/a,177.045,174.151,177.365,176.345,1.589,5,706,70,9723904,17.578,0.099284,false,1,444ecfd-dirty
flashinfer_from_probs,32,151936,20,0.9,bfloat16,hot,n/a,102.813,102.789,102.853,102.815,0.029,5,1150,115,19447808,35.155,0.341936,false,1,444ecfd-dirty
fused_kernel,32,151936,20,0.9,bfloat16,hot,n/a,30.713,29.975,30.745,30.536,0.417,5,3960,396,9723904,17.578,0.572317,false,1,444ecfd-dirty
compile,32,151936,20,0.9,bfloat16,hot,n/a,219.555,219.385,220.246,219.694,0.409,5,536,53,9723904,17.578,0.080060,false,1,444ecfd-dirty
graph_eager,32,151936,20,0.9,bfloat16,hot,n/a,167.084,164.949,167.264,166.549,1.158,5,740,74,9723904,17.578,0.105202,false,1,444ecfd-dirty
graph_compile,32,151936,20,0.9,bfloat16,hot,n/a,167.374,166.987,167.429,167.293,0.226,5,713,71,9723904,17.578,0.105020,false,1,444ecfd-dirty
hf_eager,32,151936,20,0.9,bfloat16,hot,n/a,2188.855,2188.650,2189.112,2188.857,0.215,5,54,10,9723904,17.578,0.008031,false,1,444ecfd-dirty
ref_eager_fullsort,1,151936,20,0.95,bfloat16,hot,n/a,138.730,138.127,138.761,138.501,0.339,5,840,84,303872,0.549,0.003960,false,1,444ecfd-dirty
tight_eager,1,151936,20,0.95,bfloat16,hot,n/a,132.832,132.644,132.936,132.817,0.132,5,857,85,303872,0.549,0.004135,false,1,444ecfd-dirty
flashinfer,1,151936,20,0.95,bfloat16,hot,n/a,83.967,83.893,84.040,83.972,0.064,5,1365,136,303872,0.549,0.006542,false,1,444ecfd-dirty
flashinfer_from_probs,1,151936,20,0.95,bfloat16,hot,n/a,72.596,72.421,72.686,72.561,0.131,5,1494,149,607744,1.099,0.015133,false,1,444ecfd-dirty
fused_kernel,1,151936,20,0.95,bfloat16,hot,n/a,18.431,18.428,18.433,18.431,0.002,5,5000,500,303872,0.549,0.029803,false,1,444ecfd-dirty
compile,1,151936,20,0.95,bfloat16,hot,n/a,160.833,160.809,161.258,160.940,0.231,5,715,71,303872,0.549,0.003415,false,1,444ecfd-dirty
graph_eager,1,151936,20,0.95,bfloat16,hot,n/a,81.424,81.235,81.433,81.371,0.098,5,1480,148,303872,0.549,0.006746,false,1,444ecfd-dirty
graph_compile,1,151936,20,0.95,bfloat16,hot,n/a,86.618,82.188,86.834,85.388,2.313,5,1396,139,303872,0.549,0.006342,false,1,444ecfd-dirty
hf_eager,1,151936,20,0.95,bfloat16,hot,n/a,322.708,322.620,323.458,322.908,0.400,5,370,37,303872,0.549,0.001702,false,1,444ecfd-dirty
ref_eager_fullsort,32,151936,20,0.95,bfloat16,hot,n/a,1534.763,1521.459,1536.085,1531.555,7.312,5,79,10,9723904,17.578,0.011453,false,1,444ecfd-dirty
tight_eager,32,151936,20,0.95,bfloat16,hot,n/a,219.276,219.143,219.826,219.388,0.322,5,539,53,9723904,17.578,0.080162,false,1,444ecfd-dirty
flashinfer,32,151936,20,0.95,bfloat16,hot,n/a,177.001,174.042,177.125,176.240,1.596,5,704,70,9723904,17.578,0.099308,false,1,444ecfd-dirty
flashinfer_from_probs,32,151936,20,0.95,bfloat16,hot,n/a,101.991,101.966,102.010,101.988,0.019,5,1156,115,19447808,35.155,0.344690,false,1,444ecfd-dirty
fused_kernel,32,151936,20,0.95,bfloat16,hot,n/a,30.718,30.058,30.724,30.554,0.369,5,4079,407,9723904,17.578,0.572229,false,1,444ecfd-dirty
compile,32,151936,20,0.95,bfloat16,hot,n/a,219.789,219.683,220.442,219.935,0.368,5,535,53,9723904,17.578,0.079975,false,1,444ecfd-dirty
graph_eager,32,151936,20,0.95,bfloat16,hot,n/a,167.424,165.389,167.628,166.930,1.117,5,735,73,9723904,17.578,0.104989,false,1,444ecfd-dirty
graph_compile,32,151936,20,0.95,bfloat16,hot,n/a,167.659,167.350,167.701,167.587,0.171,5,712,71,9723904,17.578,0.104842,false,1,444ecfd-dirty
hf_eager,32,151936,20,0.95,bfloat16,hot,n/a,2189.841,2189.685,2190.000,2189.851,0.140,5,54,10,9723904,17.578,0.008027,false,1,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.95,bfloat16,hot,n/a,138.437,138.134,138.500,138.376,0.177,5,846,84,303872,0.549,0.003968,false,1,444ecfd-dirty
tight_eager,1,151936,50,0.95,bfloat16,hot,n/a,136.352,136.215,136.446,136.343,0.101,5,867,86,303872,0.549,0.004029,false,1,444ecfd-dirty
flashinfer,1,151936,50,0.95,bfloat16,hot,n/a,83.883,83.836,84.012,83.902,0.082,5,1358,135,303872,0.549,0.006548,false,1,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.95,bfloat16,hot,n/a,72.520,72.463,72.779,72.605,0.157,5,1531,153,607744,1.099,0.015149,false,1,444ecfd-dirty
fused_kernel,1,151936,50,0.95,bfloat16,hot,n/a,22.523,22.522,22.525,22.523,0.001,5,5000,500,303872,0.549,0.024389,false,1,444ecfd-dirty
compile,1,151936,50,0.95,bfloat16,hot,n/a,159.785,159.548,159.935,159.745,0.179,5,720,72,303872,0.549,0.003438,false,1,444ecfd-dirty
graph_eager,1,151936,50,0.95,bfloat16,hot,n/a,81.581,81.546,81.596,81.572,0.024,5,1464,146,303872,0.549,0.006733,false,1,444ecfd-dirty
graph_compile,1,151936,50,0.95,bfloat16,hot,n/a,81.616,81.517,81.733,81.633,0.098,5,1469,146,303872,0.549,0.006730,false,1,444ecfd-dirty
hf_eager,1,151936,50,0.95,bfloat16,hot,n/a,325.422,325.063,325.609,325.379,0.248,5,367,36,303872,0.549,0.001688,false,1,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.95,bfloat16,hot,n/a,1535.634,1521.819,1536.212,1531.785,7.196,5,79,10,9723904,17.578,0.011447,false,1,444ecfd-dirty
tight_eager,32,151936,50,0.95,bfloat16,hot,n/a,218.902,218.799,219.295,218.973,0.240,5,545,54,9723904,17.578,0.080299,false,1,444ecfd-dirty
flashinfer,32,151936,50,0.95,bfloat16,hot,n/a,176.363,174.250,176.412,175.828,1.160,5,699,69,9723904,17.578,0.099667,false,1,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.95,bfloat16,hot,n/a,100.722,100.708,100.806,100.741,0.047,5,1171,117,19447808,35.155,0.349033,false,1,444ecfd-dirty
fused_kernel,32,151936,50,0.95,bfloat16,hot,n/a,34.815,34.685,34.818,34.782,0.071,5,3479,347,9723904,17.578,0.504884,false,1,444ecfd-dirty
compile,32,151936,50,0.95,bfloat16,hot,n/a,220.150,220.102,220.675,220.274,0.291,5,531,53,9723904,17.578,0.079844,false,1,444ecfd-dirty
graph_eager,32,151936,50,0.95,bfloat16,hot,n/a,167.942,165.772,167.977,167.359,1.153,5,732,73,9723904,17.578,0.104665,false,1,444ecfd-dirty
graph_compile,32,151936,50,0.95,bfloat16,hot,n/a,168.060,167.789,168.103,168.004,0.158,5,711,71,9723904,17.578,0.104591,false,1,444ecfd-dirty
hf_eager,32,151936,50,0.95,bfloat16,hot,n/a,2192.065,2191.810,2192.596,2192.170,0.353,5,54,10,9723904,17.578,0.008019,false,1,444ecfd-dirty
ref_eager_fullsort,1,151936,100,0.9,bfloat16,hot,n/a,138.548,138.093,138.581,138.418,0.236,5,842,84,303872,0.549,0.003965,false,1,444ecfd-dirty
tight_eager,1,151936,100,0.9,bfloat16,hot,n/a,136.604,136.354,136.868,136.592,0.224,5,863,86,303872,0.549,0.004021,false,1,444ecfd-dirty
flashinfer,1,151936,100,0.9,bfloat16,hot,n/a,84.119,84.097,84.193,84.134,0.044,5,1341,134,303872,0.549,0.006530,false,1,444ecfd-dirty
flashinfer_from_probs,1,151936,100,0.9,bfloat16,hot,n/a,72.676,72.594,73.008,72.773,0.192,5,1510,151,607744,1.099,0.015116,false,1,444ecfd-dirty
fused_kernel,1,151936,100,0.9,bfloat16,hot,n/a,28.703,28.700,28.704,28.702,0.002,5,4081,408,303872,0.549,0.019138,false,1,444ecfd-dirty
compile,1,151936,100,0.9,bfloat16,hot,n/a,159.545,159.279,159.755,159.514,0.211,5,726,72,303872,0.549,0.003443,false,1,444ecfd-dirty
graph_eager,1,151936,100,0.9,bfloat16,hot,n/a,82.311,81.832,82.715,82.287,0.388,5,1466,146,303872,0.549,0.006674,false,1,444ecfd-dirty
graph_compile,1,151936,100,0.9,bfloat16,hot,n/a,82.815,82.456,82.856,82.720,0.193,5,1465,146,303872,0.549,0.006633,false,1,444ecfd-dirty
hf_eager,1,151936,100,0.9,bfloat16,hot,n/a,326.646,326.170,327.019,326.628,0.371,5,365,36,303872,0.549,0.001682,false,1,444ecfd-dirty
ref_eager_fullsort,32,151936,100,0.9,bfloat16,hot,n/a,1536.450,1522.001,1537.400,1532.577,7.642,5,79,10,9723904,17.578,0.011440,false,1,444ecfd-dirty
tight_eager,32,151936,100,0.9,bfloat16,hot,n/a,220.529,220.188,221.124,220.597,0.410,5,538,53,9723904,17.578,0.079707,false,1,444ecfd-dirty
flashinfer,32,151936,100,0.9,bfloat16,hot,n/a,178.131,176.117,178.184,177.625,1.108,5,700,70,9723904,17.578,0.098678,false,1,444ecfd-dirty
flashinfer_from_probs,32,151936,100,0.9,bfloat16,hot,n/a,103.042,102.988,103.048,103.025,0.030,5,1149,114,19447808,35.155,0.341174,false,1,444ecfd-dirty
fused_kernel,32,151936,100,0.9,bfloat16,hot,n/a,38.929,38.886,38.941,38.921,0.026,5,3053,305,9723904,17.578,0.451535,false,1,444ecfd-dirty
compile,32,151936,100,0.9,bfloat16,hot,n/a,221.118,220.731,222.191,221.330,0.651,5,530,53,9723904,17.578,0.079494,false,1,444ecfd-dirty
graph_eager,32,151936,100,0.9,bfloat16,hot,n/a,169.329,167.304,169.501,168.819,1.096,5,731,73,9723904,17.578,0.103808,false,1,444ecfd-dirty
graph_compile,32,151936,100,0.9,bfloat16,hot,n/a,169.458,169.152,169.520,169.388,0.173,5,705,70,9723904,17.578,0.103728,false,1,444ecfd-dirty
hf_eager,32,151936,100,0.9,bfloat16,hot,n/a,2192.374,2191.495,2194.864,2192.898,1.511,5,54,10,9723904,17.578,0.008018,false,1,444ecfd-dirty
ref_eager_fullsort,1,151936,100,0.95,bfloat16,hot,n/a,138.620,138.065,138.651,138.415,0.309,5,844,84,303872,0.549,0.003963,false,1,444ecfd-dirty
tight_eager,1,151936,100,0.95,bfloat16,hot,n/a,136.509,136.361,136.953,136.583,0.275,5,863,86,303872,0.549,0.004024,false,1,444ecfd-dirty
flashinfer,1,151936,100,0.95,bfloat16,hot,n/a,83.978,83.931,84.110,83.994,0.086,5,1347,134,303872,0.549,0.006541,false,1,444ecfd-dirty
flashinfer_from_probs,1,151936,100,0.95,bfloat16,hot,n/a,72.842,72.623,72.862,72.780,0.115,5,1506,150,607744,1.099,0.015082,false,1,444ecfd-dirty
fused_kernel,1,151936,100,0.95,bfloat16,hot,n/a,28.798,28.786,28.806,28.797,0.009,5,4076,407,303872,0.549,0.019075,false,1,444ecfd-dirty
compile,1,151936,100,0.95,bfloat16,hot,n/a,159.312,159.006,159.607,159.324,0.260,5,718,71,303872,0.549,0.003448,false,1,444ecfd-dirty
graph_eager,1,151936,100,0.95,bfloat16,hot,n/a,82.158,82.021,82.401,82.193,0.172,5,1466,146,303872,0.549,0.006686,false,1,444ecfd-dirty
graph_compile,1,151936,100,0.95,bfloat16,hot,n/a,82.407,82.120,82.412,82.307,0.146,5,1466,146,303872,0.549,0.006666,false,1,444ecfd-dirty
hf_eager,1,151936,100,0.95,bfloat16,hot,n/a,326.651,326.333,327.021,326.651,0.306,5,365,36,303872,0.549,0.001682,false,1,444ecfd-dirty
ref_eager_fullsort,32,151936,100,0.95,bfloat16,hot,n/a,1537.630,1522.480,1537.980,1533.228,7.761,5,79,10,9723904,17.578,0.011432,false,1,444ecfd-dirty
tight_eager,32,151936,100,0.95,bfloat16,hot,n/a,221.897,221.705,222.779,222.075,0.514,5,533,53,9723904,17.578,0.079215,false,1,444ecfd-dirty
flashinfer,32,151936,100,0.95,bfloat16,hot,n/a,177.692,175.778,177.754,177.228,1.078,5,696,69,9723904,17.578,0.098922,false,1,444ecfd-dirty
flashinfer_from_probs,32,151936,100,0.95,bfloat16,hot,n/a,102.312,102.294,102.342,102.316,0.021,5,1152,115,19447808,35.155,0.343610,false,1,444ecfd-dirty
fused_kernel,32,151936,100,0.95,bfloat16,hot,n/a,39.873,39.499,39.914,39.780,0.204,5,3028,302,9723904,17.578,0.440839,false,1,444ecfd-dirty
compile,32,151936,100,0.95,bfloat16,hot,n/a,223.446,223.137,224.182,223.561,0.468,5,530,53,9723904,17.578,0.078666,false,1,444ecfd-dirty
graph_eager,32,151936,100,0.95,bfloat16,hot,n/a,169.889,167.797,169.953,169.308,1.091,5,725,72,9723904,17.578,0.103466,false,1,444ecfd-dirty
graph_compile,32,151936,100,0.95,bfloat16,hot,n/a,170.014,169.725,170.036,169.948,0.165,5,705,70,9723904,17.578,0.103389,false,1,444ecfd-dirty
hf_eager,32,151936,100,0.95,bfloat16,hot,n/a,2193.586,2193.558,2194.088,2193.742,0.259,5,54,10,9723904,17.578,0.008013,false,1,444ecfd-dirty
tight_eager,1,151936,50,0.9,float16,hot,n/a,137.029,136.715,137.126,136.986,0.200,5,858,85,303872,0.549,0.004009,false,2,444ecfd-dirty
flashinfer,1,151936,50,0.9,float16,hot,n/a,84.023,83.950,84.197,84.041,0.116,5,1351,135,303872,0.549,0.006537,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,hot,n/a,72.204,72.086,72.374,72.228,0.127,5,1537,153,607744,1.099,0.015215,false,2,444ecfd-dirty
fused_kernel,1,151936,50,0.9,float16,hot,n/a,22.520,22.517,22.525,22.520,0.004,5,5000,500,303872,0.549,0.024391,false,2,444ecfd-dirty
compile,1,151936,50,0.9,float16,hot,n/a,157.757,157.500,158.320,157.803,0.386,5,713,71,303872,0.549,0.003482,false,2,444ecfd-dirty
graph_eager,1,151936,50,0.9,float16,hot,n/a,81.840,81.358,82.000,81.769,0.305,5,1465,146,303872,0.549,0.006712,false,2,444ecfd-dirty
graph_compile,1,151936,50,0.9,float16,hot,n/a,72.421,72.359,72.460,72.410,0.045,5,1663,166,303872,0.549,0.007585,false,2,444ecfd-dirty
hf_eager,1,151936,50,0.9,float16,hot,n/a,325.353,324.903,325.791,325.351,0.384,5,364,36,303872,0.549,0.001688,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,hot,n/a,141.301,141.167,141.688,141.404,0.257,5,834,83,303872,0.549,0.003887,false,2,444ecfd-dirty
tight_eager,4,151936,50,0.9,float16,hot,n/a,164.253,162.647,164.391,163.802,0.840,5,730,73,1215488,2.197,0.013377,false,2,444ecfd-dirty
flashinfer,4,151936,50,0.9,float16,hot,n/a,85.304,85.246,85.392,85.318,0.063,5,1335,133,1215488,2.197,0.025757,false,2,444ecfd-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,hot,n/a,73.290,73.213,73.515,73.348,0.139,5,1504,150,2430976,4.394,0.059959,false,2,444ecfd-dirty
fused_kernel,4,151936,50,0.9,float16,hot,n/a,22.532,22.529,22.538,22.533,0.004,5,5000,500,1215488,2.197,0.097515,false,2,444ecfd-dirty
compile,4,151936,50,0.9,float16,hot,n/a,152.535,152.484,153.102,152.711,0.296,5,737,73,1215488,2.197,0.014405,false,2,444ecfd-dirty
graph_eager,4,151936,50,0.9,float16,hot,n/a,105.356,104.857,105.409,105.226,0.267,5,1165,116,1215488,2.197,0.020855,false,2,444ecfd-dirty
graph_compile,4,151936,50,0.9,float16,hot,n/a,100.225,100.214,100.252,100.230,0.017,5,1213,121,1215488,2.197,0.021923,false,2,444ecfd-dirty
hf_eager,4,151936,50,0.9,float16,hot,n/a,604.031,597.235,607.832,602.896,5.242,5,195,19,1215488,2.197,0.003638,false,2,444ecfd-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,hot,n/a,236.375,235.114,236.508,236.068,0.692,5,502,50,1215488,2.197,0.009295,false,2,444ecfd-dirty
tight_eager,8,151936,50,0.9,float16,hot,n/a,167.999,167.793,168.073,167.971,0.132,5,715,71,2430976,4.394,0.026157,false,2,444ecfd-dirty
flashinfer,8,151936,50,0.9,float16,hot,n/a,90.602,90.585,90.654,90.615,0.032,5,1313,131,2430976,4.394,0.048502,false,2,444ecfd-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,hot,n/a,73.770,73.686,73.910,73.791,0.097,5,1488,148,4861952,8.789,0.119138,false,2,444ecfd-dirty
fused_kernel,8,151936,50,0.9,float16,hot,n/a,22.554,22.553,22.554,22.554,0.001,5,5000,500,2430976,4.394,0.194842,false,2,444ecfd-dirty
compile,8,151936,50,0.9,float16,hot,n/a,152.214,152.136,152.786,152.404,0.315,5,745,74,2430976,4.394,0.028870,false,2,444ecfd-dirty
graph_eager,8,151936,50,0.9,float16,hot,n/a,108.200,107.730,108.253,108.089,0.262,5,1120,112,2430976,4.394,0.040614,false,2,444ecfd-dirty
graph_compile,8,151936,50,0.9,float16,hot,n/a,98.337,98.292,98.343,98.326,0.025,5,1223,122,2430976,4.394,0.044687,false,2,444ecfd-dirty
hf_eager,8,151936,50,0.9,float16,hot,n/a,707.832,706.931,714.082,709.327,3.452,5,166,16,2430976,4.394,0.006208,false,2,444ecfd-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,hot,n/a,356.741,350.356,357.703,355.179,3.516,5,348,34,2430976,4.394,0.012318,false,2,444ecfd-dirty
tight_eager,16,151936,50,0.9,float16,hot,n/a,185.542,185.049,185.723,185.459,0.308,5,648,64,4861952,8.789,0.047368,false,2,444ecfd-dirty
flashinfer,16,151936,50,0.9,float16,hot,n/a,116.269,116.155,116.306,116.236,0.072,5,1036,103,4861952,8.789,0.075590,false,2,444ecfd-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,hot,n/a,73.803,73.681,73.895,73.796,0.100,5,1488,148,9723904,17.578,0.238169,false,2,444ecfd-dirty
fused_kernel,16,151936,50,0.9,float16,hot,n/a,24.644,24.621,24.653,24.640,0.014,5,4728,472,4861952,8.789,0.356624,false,2,444ecfd-dirty
compile,16,151936,50,0.9,float16,hot,n/a,159.095,159.004,159.343,159.145,0.152,5,722,72,4861952,8.789,0.055243,false,2,444ecfd-dirty
graph_eager,16,151936,50,0.9,float16,hot,n/a,123.491,123.022,123.552,123.395,0.274,5,971,97,4861952,8.789,0.071170,false,2,444ecfd-dirty
graph_compile,16,151936,50,0.9,float16,hot,n/a,111.248,111.071,111.266,111.208,0.100,5,1085,108,4861952,8.789,0.079002,false,2,444ecfd-dirty
hf_eager,16,151936,50,0.9,float16,hot,n/a,1191.153,1190.751,1194.664,1192.116,1.861,5,100,10,4861952,8.789,0.007378,false,2,444ecfd-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,hot,n/a,702.427,700.747,702.538,702.016,0.927,5,172,17,4861952,8.789,0.012512,false,2,444ecfd-dirty
tight_eager,32,151936,50,0.9,float16,hot,n/a,221.811,221.756,222.631,222.025,0.438,5,532,53,9723904,17.578,0.079246,false,2,444ecfd-dirty
flashinfer,32,151936,50,0.9,float16,hot,n/a,177.888,176.646,177.998,177.591,0.687,5,691,69,9723904,17.578,0.098813,false,2,444ecfd-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,hot,n/a,101.231,101.202,101.253,101.227,0.022,5,1167,116,19447808,35.155,0.347277,false,2,444ecfd-dirty
fused_kernel,32,151936,50,0.9,float16,hot,n/a,34.003,32.693,34.106,33.659,0.699,5,3719,371,9723904,17.578,0.516941,false,2,444ecfd-dirty
compile,32,151936,50,0.9,float16,hot,n/a,192.528,192.468,192.675,192.567,0.098,5,608,60,9723904,17.578,0.091299,false,2,444ecfd-dirty
graph_eager,32,151936,50,0.9,float16,hot,n/a,169.282,168.784,169.347,169.156,0.270,5,709,70,9723904,17.578,0.103836,false,2,444ecfd-dirty
graph_compile,32,151936,50,0.9,float16,hot,n/a,152.188,152.000,152.209,152.147,0.108,5,789,78,9723904,17.578,0.115500,false,2,444ecfd-dirty
hf_eager,32,151936,50,0.9,float16,hot,n/a,2199.611,2198.829,2199.876,2199.460,0.471,5,54,10,9723904,17.578,0.007991,false,2,444ecfd-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,hot,n/a,1544.852,1543.702,1545.329,1544.682,0.736,5,77,10,9723904,17.578,0.011378,false,2,444ecfd-dirty
tight_eager,1,151936,50,0.9,float16,cold,rotate,136.769,135.051,137.577,136.446,1.199,5,862,86,303872,0.549,0.004016,false,2,444ecfd-dirty
flashinfer,1,151936,50,0.9,float16,cold,rotate,84.286,84.277,84.453,84.337,0.086,5,1361,136,303872,0.549,0.006517,false,2,444ecfd-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,cold,rotate,73.642,73.529,73.747,73.639,0.093,5,1490,149,607744,1.099,0.014918,false,2,444ecfd-dirty
fused_kernel,1,151936,50,0.9,float16,cold,rotate,22.499,22.491,22.500,22.497,0.005,5,5000,500,303872,0.549,0.024414,false,2,444ecfd-dirty
compile,1,151936,50,0.9,float16,cold,rotate,161.500,161.341,161.876,161.585,0.239,5,703,70,303872,0.549,0.003401,false,2,444ecfd-dirty
graph_eager,1,151936,50,0.9,float16,cold,rotate_into_static,82.995,82.967,83.037,83.000,0.032,5,1436,143,303872,0.549,0.006618,false,2,444ecfd-dirty
graph_compile,1,151936,50,0.9,float16,cold,rotate_into_static,73.405,73.399,74.896,73.785,0.821,5,1508,150,303872,0.549,0.007483,false,2,444ecfd-dirty
hf_eager,1,151936,50,0.9,float16,cold,rotate,325.518,324.694,325.699,325.307,0.468,5,366,36,303872,0.549,0.001687,false,2,444ecfd-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,cold,rotate,141.779,141.391,141.914,141.668,0.241,5,815,81,303872,0.549,0.003874,false,2,444ecfd-dirty
tight_eager,4,151936,50,0.9,float16,cold,rotate,166.821,165.311,166.904,166.392,0.782,5,725,72,1215488,2.197,0.013171,false,2,444ecfd-dirty
flashinfer,4,151936,50,0.9,float16,cold,rotate,87.363,87.335,87.411,87.370,0.033,5,1331,133,1215488,2.197,0.025150,false,2,444ecfd-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,cold,rotate,73.370,73.221,73.476,73.347,0.122,5,1482,148,2430976,4.394,0.059893,false,2,444ecfd-dirty
fused_kernel,4,151936,50,0.9,float16,cold,rotate,24.276,24.262,24.284,24.273,0.010,5,4976,497,1215488,2.197,0.090508,false,2,444ecfd-dirty
compile,4,151936,50,0.9,float16,cold,rotate,153.445,153.364,153.691,153.509,0.148,5,735,73,1215488,2.197,0.014319,false,2,444ecfd-dirty
graph_eager,4,151936,50,0.9,float16,cold,rotate_into_static,109.585,109.418,109.616,109.547,0.095,5,1100,110,1215488,2.197,0.020050,false,2,444ecfd-dirty
graph_compile,4,151936,50,0.9,float16,cold,rotate_into_static,101.131,101.062,101.152,101.116,0.042,5,1175,117,1215488,2.197,0.021726,false,2,444ecfd-dirty
hf_eager,4,151936,50,0.9,float16,cold,rotate,599.198,599.136,599.998,599.456,0.421,5,198,19,1215488,2.197,0.003667,false,2,444ecfd-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,cold,rotate,239.257,238.370,239.513,239.062,0.516,5,500,50,1215488,2.197,0.009183,false,2,444ecfd-dirty
tight_eager,8,151936,50,0.9,float16,cold,rotate,170.504,169.407,170.811,170.212,0.691,5,693,69,2430976,4.394,0.025773,false,2,444ecfd-dirty
flashinfer,8,151936,50,0.9,float16,cold,rotate,92.792,92.722,92.818,92.782,0.045,5,1275,127,2430976,4.394,0.047358,false,2,444ecfd-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,cold,rotate,74.398,74.157,74.498,74.333,0.165,5,1484,148,4861952,8.789,0.118133,false,2,444ecfd-dirty
fused_kernel,8,151936,50,0.9,float16,cold,rotate,25.042,25.030,25.058,25.044,0.013,5,4562,456,2430976,4.394,0.175484,false,2,444ecfd-dirty
compile,8,151936,50,0.9,float16,cold,rotate,153.129,152.880,153.502,153.170,0.271,5,736,73,2430976,4.394,0.028697,false,2,444ecfd-dirty
graph_eager,8,151936,50,0.9,float16,cold,rotate_into_static,115.914,115.703,115.990,115.881,0.134,5,1023,102,2430976,4.394,0.037911,false,2,444ecfd-dirty
graph_compile,8,151936,50,0.9,float16,cold,rotate_into_static,106.171,106.019,106.211,106.139,0.089,5,1112,111,2430976,4.394,0.041390,false,2,444ecfd-dirty
hf_eager,8,151936,50,0.9,float16,cold,rotate,707.855,706.671,715.400,709.720,4.159,5,165,16,2430976,4.394,0.006208,false,2,444ecfd-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,cold,rotate,356.411,350.847,357.133,355.046,3.050,5,348,34,2430976,4.394,0.012330,false,2,444ecfd-dirty
tight_eager,16,151936,50,0.9,float16,cold,rotate,187.863,187.608,188.395,187.989,0.355,5,634,63,4861952,8.789,0.046783,false,2,444ecfd-dirty
flashinfer,16,151936,50,0.9,float16,cold,rotate,120.390,120.353,120.438,120.391,0.037,5,984,98,4861952,8.789,0.073003,false,2,444ecfd-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,cold,rotate,78.288,78.285,78.339,78.306,0.027,5,1466,146,9723904,17.578,0.224524,false,2,444ecfd-dirty
