impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
graph_eager,1,151936,20,0.9,bfloat16,hot,n/a,81.503,81.502,81.511,81.506,0.005,5,1471,147,303872,0.550,0.006752,false,2,f2d1bf7-dirty
graph_compile,1,151936,20,0.9,bfloat16,hot,n/a,87.047,86.664,87.180,86.984,0.237,5,1396,139,303872,0.550,0.006322,false,2,f2d1bf7-dirty
hf_eager,1,151936,20,0.9,bfloat16,hot,n/a,329.329,328.566,329.517,329.163,0.441,5,364,36,303872,0.550,0.001671,false,2,f2d1bf7-dirty
ref_eager_fullsort,1,151936,20,0.9,bfloat16,hot,n/a,138.767,138.378,138.852,138.678,0.222,5,842,84,303872,0.550,0.003965,false,2,f2d1bf7-dirty
tight_eager,32,151936,20,0.9,bfloat16,hot,n/a,216.512,216.049,217.149,216.639,0.506,5,550,55,9723904,17.609,0.081330,false,2,f2d1bf7-dirty
flashinfer,32,151936,20,0.9,bfloat16,hot,n/a,175.805,172.315,175.900,174.845,1.829,5,711,71,9723904,17.609,0.100162,false,2,f2d1bf7-dirty
flashinfer_from_probs,32,151936,20,0.9,bfloat16,hot,n/a,102.839,102.798,102.844,102.827,0.022,5,1151,115,19447808,35.218,0.342457,false,2,f2d1bf7-dirty
compile,32,151936,20,0.9,bfloat16,hot,n/a,216.381,215.697,217.023,216.424,0.590,5,548,54,9723904,17.609,0.081379,false,2,f2d1bf7-dirty
graph_eager,32,151936,20,0.9,bfloat16,hot,n/a,165.880,163.713,166.008,165.331,1.173,5,742,74,9723904,17.609,0.106155,false,2,f2d1bf7-dirty
graph_compile,32,151936,20,0.9,bfloat16,hot,n/a,166.101,165.626,166.121,165.984,0.262,5,721,72,9723904,17.609,0.106013,false,2,f2d1bf7-dirty
hf_eager,32,151936,20,0.9,bfloat16,hot,n/a,2186.152,2185.329,2186.771,2186.182,0.662,5,54,10,9723904,17.609,0.008055,false,2,f2d1bf7-dirty
ref_eager_fullsort,32,151936,20,0.9,bfloat16,hot,n/a,1535.447,1535.139,1536.054,1535.541,0.425,5,78,10,9723904,17.609,0.011468,false,2,f2d1bf7-dirty
tight_eager,1,151936,20,0.95,bfloat16,hot,n/a,135.512,135.039,136.119,135.544,0.466,5,851,85,303872,0.550,0.004061,false,2,f2d1bf7-dirty
flashinfer,1,151936,20,0.95,bfloat16,hot,n/a,84.229,84.166,84.428,84.263,0.122,5,1339,133,303872,0.550,0.006533,false,2,f2d1bf7-dirty
flashinfer_from_probs,1,151936,20,0.95,bfloat16,hot,n/a,72.843,72.686,73.067,72.863,0.174,5,1507,150,607744,1.101,0.015109,false,2,f2d1bf7-dirty
compile,1,151936,20,0.95,bfloat16,hot,n/a,162.992,162.868,163.472,163.071,0.296,5,712,71,303872,0.550,0.003376,false,2,f2d1bf7-dirty
graph_eager,1,151936,20,0.95,bfloat16,hot,n/a,81.509,81.501,81.513,81.508,0.005,5,1473,147,303872,0.550,0.006751,false,2,f2d1bf7-dirty
graph_compile,1,151936,20,0.95,bfloat16,hot,n/a,81.520,81.510,81.531,81.521,0.009,5,1477,147,303872,0.550,0.006750,false,2,f2d1bf7-dirty
hf_eager,1,151936,20,0.95,bfloat16,hot,n/a,322.800,322.575,323.293,322.853,0.331,5,372,37,303872,0.550,0.001705,false,2,f2d1bf7-dirty
ref_eager_fullsort,1,151936,20,0.95,bfloat16,hot,n/a,138.950,138.665,139.069,138.912,0.186,5,836,83,303872,0.550,0.003960,false,2,f2d1bf7-dirty
tight_eager,32,151936,20,0.95,bfloat16,hot,n/a,217.045,215.942,217.556,216.918,0.732,5,557,55,9723904,17.609,0.081130,false,2,f2d1bf7-dirty
flashinfer,32,151936,20,0.95,bfloat16,hot,n/a,175.335,171.805,175.499,174.380,1.860,5,711,71,9723904,17.609,0.100430,false,2,f2d1bf7-dirty
flashinfer_from_probs,32,151936,20,0.95,bfloat16,hot,n/a,102.124,102.091,102.140,102.121,0.022,5,1155,115,19447808,35.218,0.344855,false,2,f2d1bf7-dirty
compile,32,151936,20,0.95,bfloat16,hot,n/a,217.135,216.196,217.658,217.046,0.652,5,548,54,9723904,17.609,0.081097,false,2,f2d1bf7-dirty
graph_eager,32,151936,20,0.95,bfloat16,hot,n/a,165.934,163.907,166.137,165.458,1.125,5,742,74,9723904,17.609,0.106120,false,2,f2d1bf7-dirty
graph_compile,32,151936,20,0.95,bfloat16,hot,n/a,170.966,169.175,171.013,170.459,0.927,5,697,69,9723904,17.609,0.102997,false,2,f2d1bf7-dirty
hf_eager,32,151936,20,0.95,bfloat16,hot,n/a,2186.717,2185.846,2186.796,2186.509,0.483,5,54,10,9723904,17.609,0.008053,false,2,f2d1bf7-dirty
ref_eager_fullsort,32,151936,20,0.95,bfloat16,hot,n/a,1535.740,1535.588,1536.258,1535.849,0.306,5,78,10,9723904,17.609,0.011466,false,2,f2d1bf7-dirty
tight_eager,1,151936,50,0.95,bfloat16,hot,n/a,134.585,134.555,135.059,134.736,0.244,5,856,85,303872,0.550,0.004089,false,2,f2d1bf7-dirty
flashinfer,1,151936,50,0.95,bfloat16,hot,n/a,83.934,83.852,84.228,83.981,0.183,5,1374,137,303872,0.550,0.006556,false,2,f2d1bf7-dirty
flashinfer_from_probs,1,151936,50,0.95,bfloat16,hot,n/a,73.366,73.176,73.597,73.371,0.182,5,1511,151,607744,1.101,0.015001,false,2,f2d1bf7-dirty
compile,1,151936,50,0.95,bfloat16,hot,n/a,162.261,162.104,162.640,162.310,0.246,5,716,71,303872,0.550,0.003391,false,2,f2d1bf7-dirty
graph_eager,1,151936,50,0.95,bfloat16,hot,n/a,81.585,81.552,81.608,81.584,0.025,5,1466,146,303872,0.550,0.006745,false,2,f2d1bf7-dirty
graph_compile,1,151936,50,0.95,bfloat16,hot,n/a,81.639,81.550,81.684,81.627,0.060,5,1470,147,303872,0.550,0.006740,false,2,f2d1bf7-dirty
hf_eager,1,151936,50,0.95,bfloat16,hot,n/a,324.787,324.546,325.202,324.829,0.288,5,366,36,303872,0.550,0.001694,false,2,f2d1bf7-dirty
ref_eager_fullsort,1,151936,50,0.95,bfloat16,hot,n/a,138.685,138.349,138.879,138.653,0.245,5,837,83,303872,0.550,0.003968,false,2,f2d1bf7-dirty
tight_eager,32,151936,50,0.95,bfloat16,hot,n/a,217.987,215.504,218.576,217.487,1.450,5,557,55,9723904,17.609,0.080780,false,2,f2d1bf7-dirty
flashinfer,32,151936,50,0.95,bfloat16,hot,n/a,176.101,172.994,176.251,175.263,1.642,5,713,71,9723904,17.609,0.099994,false,2,f2d1bf7-dirty
flashinfer_from_probs,32,151936,50,0.95,bfloat16,hot,n/a,100.753,100.715,100.878,100.774,0.076,5,1174,117,19447808,35.218,0.349548,false,2,f2d1bf7-dirty
compile,32,151936,50,0.95,bfloat16,hot,n/a,218.382,216.099,218.899,217.888,1.312,5,552,55,9723904,17.609,0.080633,false,2,f2d1bf7-dirty
graph_eager,32,151936,50,0.95,bfloat16,hot,n/a,167.095,164.719,167.396,166.496,1.289,5,739,73,9723904,17.609,0.105383,false,2,f2d1bf7-dirty
graph_compile,32,151936,50,0.95,bfloat16,hot,n/a,167.325,166.605,167.343,167.150,0.403,5,717,71,9723904,17.609,0.105238,false,2,f2d1bf7-dirty
hf_eager,32,151936,50,0.95,bfloat16,hot,n/a,2189.717,2189.559,2190.288,2189.879,0.371,5,54,10,9723904,17.609,0.008042,false,2,f2d1bf7-dirty
ref_eager_fullsort,32,151936,50,0.95,bfloat16,hot,n/a,1536.206,1536.074,1536.334,1536.218,0.118,5,78,10,9723904,17.609,0.011463,false,2,f2d1bf7-dirty
tight_eager,1,151936,100,0.9,bfloat16,hot,n/a,135.114,134.640,135.611,135.108,0.417,5,861,86,303872,0.550,0.004073,false,2,f2d1bf7-dirty
flashinfer,1,151936,100,0.9,bfloat16,hot,n/a,84.588,84.489,84.873,84.639,0.174,5,1372,137,303872,0.550,0.006505,false,2,f2d1bf7-dirty
flashinfer_from_probs,1,151936,100,0.9,bfloat16,hot,n/a,73.334,72.953,73.380,73.196,0.219,5,1496,149,607744,1.101,0.015007,false,2,f2d1bf7-dirty
compile,1,151936,100,0.9,bfloat16,hot,n/a,162.137,162.038,162.807,162.281,0.384,5,709,70,303872,0.550,0.003394,false,2,f2d1bf7-dirty
graph_eager,1,151936,100,0.9,bfloat16,hot,n/a,82.089,81.885,82.101,82.029,0.105,5,1464,146,303872,0.550,0.006703,false,2,f2d1bf7-dirty
graph_compile,1,151936,100,0.9,bfloat16,hot,n/a,82.300,82.165,82.368,82.281,0.089,5,1460,146,303872,0.550,0.006686,false,2,f2d1bf7-dirty
hf_eager,1,151936,100,0.9,bfloat16,hot,n/a,324.822,324.558,325.321,324.918,0.349,5,367,36,303872,0.550,0.001694,false,2,f2d1bf7-dirty
ref_eager_fullsort,1,151936,100,0.9,bfloat16,hot,n/a,138.789,138.720,139.048,138.851,0.152,5,829,82,303872,0.550,0.003965,false,2,f2d1bf7-dirty
tight_eager,32,151936,100,0.9,bfloat16,hot,n/a,217.490,215.709,218.248,217.220,1.143,5,553,55,9723904,17.609,0.080965,false,2,f2d1bf7-dirty
flashinfer,32,151936,100,0.9,bfloat16,hot,n/a,177.743,174.787,177.835,176.993,1.612,5,709,70,9723904,17.609,0.099070,false,2,f2d1bf7-dirty
flashinfer_from_probs,32,151936,100,0.9,bfloat16,hot,n/a,103.000,102.979,103.366,103.093,0.199,5,1144,114,19447808,35.218,0.341922,false,2,f2d1bf7-dirty
compile,32,151936,100,0.9,bfloat16,hot,n/a,218.025,216.058,218.703,217.663,1.214,5,547,54,9723904,17.609,0.080766,false,2,f2d1bf7-dirty
graph_eager,32,151936,100,0.9,bfloat16,hot,n/a,168.135,166.141,168.286,167.622,1.071,5,732,73,9723904,17.609,0.104731,false,2,f2d1bf7-dirty
graph_compile,32,151936,100,0.9,bfloat16,hot,n/a,168.299,167.795,168.361,168.191,0.291,5,709,70,9723904,17.609,0.104629,false,2,f2d1bf7-dirty
hf_eager,32,151936,100,0.9,bfloat16,hot,n/a,2188.136,2187.637,2189.988,2188.633,1.127,5,54,10,9723904,17.609,0.008047,false,2,f2d1bf7-dirty
ref_eager_fullsort,32,151936,100,0.9,bfloat16,hot,n/a,1536.601,1536.466,1537.331,1536.801,0.404,5,78,10,9723904,17.609,0.011460,false,2,f2d1bf7-dirty
tight_eager,1,151936,100,0.95,bfloat16,hot,n/a,134.866,134.393,136.631,135.249,1.022,5,856,85,303872,0.550,0.004080,false,2,f2d1bf7-dirty
flashinfer,1,151936,100,0.95,bfloat16,hot,n/a,84.370,84.338,84.726,84.454,0.198,5,1361,136,303872,0.550,0.006522,false,2,f2d1bf7-dirty
flashinfer_from_probs,1,151936,100,0.95,bfloat16,hot,n/a,73.211,72.888,73.537,73.169,0.298,5,1500,150,607744,1.101,0.015033,false,2,f2d1bf7-dirty
compile,1,151936,100,0.95,bfloat16,hot,n/a,162.753,161.734,163.606,162.585,0.859,5,714,71,303872,0.550,0.003381,false,2,f2d1bf7-dirty
graph_eager,1,151936,100,0.95,bfloat16,hot,n/a,82.186,82.069,82.209,82.151,0.066,5,1461,146,303872,0.550,0.006696,false,2,f2d1bf7-dirty
graph_compile,1,151936,100,0.95,bfloat16,hot,n/a,82.216,82.038,82.327,82.195,0.125,5,1465,146,303872,0.550,0.006693,false,2,f2d1bf7-dirty
hf_eager,1,151936,100,0.95,bfloat16,hot,n/a,325.103,324.965,325.308,325.126,0.148,5,368,36,303872,0.550,0.001693,false,2,f2d1bf7-dirty
ref_eager_fullsort,1,151936,100,0.95,bfloat16,hot,n/a,138.713,138.429,139.222,138.779,0.349,5,835,83,303872,0.550,0.003967,false,2,f2d1bf7-dirty
tight_eager,32,151936,100,0.95,bfloat16,hot,n/a,217.914,215.826,218.875,217.615,1.363,5,554,55,9723904,17.609,0.080807,false,2,f2d1bf7-dirty
flashinfer,32,151936,100,0.95,bfloat16,hot,n/a,177.239,174.418,177.280,176.519,1.546,5,707,70,9723904,17.609,0.099351,false,2,f2d1bf7-dirty
flashinfer_from_probs,32,151936,100,0.95,bfloat16,hot,n/a,102.306,102.261,102.376,102.318,0.050,5,1153,115,19447808,35.218,0.344241,false,2,f2d1bf7-dirty
compile,32,151936,100,0.95,bfloat16,hot,n/a,218.475,216.153,219.253,218.077,1.429,5,549,54,9723904,17.609,0.080599,false,2,f2d1bf7-dirty
graph_eager,32,151936,100,0.95,bfloat16,hot,n/a,168.215,166.179,168.305,167.680,1.086,5,732,73,9723904,17.609,0.104681,false,2,f2d1bf7-dirty
graph_compile,32,151936,100,0.95,bfloat16,hot,n/a,168.469,167.963,168.507,168.350,0.285,5,710,71,9723904,17.609,0.104524,false,2,f2d1bf7-dirty
hf_eager,32,151936,100,0.95,bfloat16,hot,n/a,2189.124,2188.560,2190.000,2189.221,0.636,5,54,10,9723904,17.609,0.008044,false,2,f2d1bf7-dirty
ref_eager_fullsort,32,151936,100,0.95,bfloat16,hot,n/a,1537.029,1536.411,1537.422,1537.004,0.455,5,78,10,9723904,17.609,0.011456,false,2,f2d1bf7-dirty
