impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
hf_eager,1,151936,50,0.9,float16,hot,n/a,324.000,323.700,324.765,324.198,0.510,5,363,36,303872,0.548,0.001692,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,hot,n/a,141.640,141.197,141.707,141.491,0.260,5,826,82,303872,0.548,0.003870,false,0,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,float16,hot,n/a,137.089,136.958,137.168,137.065,0.093,5,860,86,303872,0.548,0.003999,false,0,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,float16,hot,n/a,83.837,83.738,83.959,83.843,0.096,5,1382,138,303872,0.548,0.006539,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,hot,n/a,73.033,72.804,73.263,73.040,0.199,5,1510,151,607744,1.096,0.015013,false,0,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,float16,hot,n/a,18.989,18.965,18.998,18.982,0.015,5,5000,500,303872,0.548,0.028869,false,0,6ddf1e0-dirty
compile,1,151936,50,0.9,float16,hot,n/a,159.901,159.597,160.169,159.896,0.246,5,713,71,303872,0.548,0.003428,false,0,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,float16,hot,n/a,81.651,81.626,81.732,81.668,0.048,5,1469,146,303872,0.548,0.006714,false,0,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,float16,hot,n/a,72.078,72.020,72.111,72.070,0.040,5,1663,166,303872,0.548,0.007606,false,0,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,float16,hot,n/a,598.777,598.142,599.500,598.852,0.599,5,199,19,1215488,2.193,0.003662,false,0,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,hot,n/a,234.709,234.574,234.740,234.675,0.078,5,510,51,1215488,2.193,0.009343,false,0,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,float16,hot,n/a,164.027,163.951,164.193,164.039,0.115,5,728,72,1215488,2.193,0.013369,false,0,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,float16,hot,n/a,85.339,85.290,85.357,85.328,0.032,5,1351,135,1215488,2.193,0.025696,false,0,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,hot,n/a,74.074,73.848,74.727,74.227,0.391,5,1494,149,2430976,4.386,0.059206,false,0,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,float16,hot,n/a,19.928,19.922,19.955,19.937,0.016,5,5000,500,1215488,2.193,0.110039,false,0,6ddf1e0-dirty
compile,4,151936,50,0.9,float16,hot,n/a,152.745,152.375,152.835,152.646,0.211,5,733,73,1215488,2.193,0.014356,false,0,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,float16,hot,n/a,104.586,104.240,104.648,104.507,0.194,5,1175,117,1215488,2.193,0.020967,false,0,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,float16,hot,n/a,95.045,95.002,95.067,95.042,0.030,5,1260,126,1215488,2.193,0.023072,false,0,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,float16,hot,n/a,700.918,700.688,708.158,703.080,3.687,5,167,16,2430976,4.386,0.006257,false,0,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,hot,n/a,353.489,346.671,353.674,351.592,3.552,5,348,34,2430976,4.386,0.012407,false,0,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,float16,hot,n/a,166.891,166.805,167.151,166.942,0.156,5,714,71,2430976,4.386,0.026279,false,0,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,float16,hot,n/a,90.588,90.559,90.613,90.585,0.024,5,1282,128,2430976,4.386,0.048413,false,0,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,hot,n/a,74.559,74.536,74.632,74.576,0.044,5,1515,151,4861952,8.771,0.117642,false,0,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,float16,hot,n/a,20.352,20.347,20.370,20.356,0.010,5,5000,500,2430976,4.386,0.215494,false,0,6ddf1e0-dirty
compile,8,151936,50,0.9,float16,hot,n/a,152.719,152.663,153.005,152.808,0.173,5,737,73,2430976,4.386,0.028717,false,0,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,float16,hot,n/a,107.685,107.530,107.743,107.657,0.098,5,1125,112,2430976,4.386,0.040727,false,0,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,float16,hot,n/a,98.002,97.940,98.026,97.993,0.039,5,1229,122,2430976,4.386,0.044751,false,0,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,float16,hot,n/a,1175.172,1174.766,1177.815,1175.823,1.457,5,101,10,4861952,8.771,0.007464,false,0,6ddf1e0-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,hot,n/a,691.771,689.742,691.905,691.286,1.127,5,174,17,4861952,8.771,0.012680,false,0,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,float16,hot,n/a,183.092,183.031,183.275,183.140,0.122,5,649,64,4861952,8.771,0.047907,false,0,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,float16,hot,n/a,115.275,115.216,115.310,115.272,0.043,5,1046,104,4861952,8.771,0.076091,false,0,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,hot,n/a,73.950,73.839,74.135,73.979,0.142,5,1490,149,9723904,17.543,0.237223,false,0,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,float16,hot,n/a,22.523,22.522,22.532,22.525,0.005,5,5000,500,4861952,8.771,0.389446,false,0,6ddf1e0-dirty
compile,16,151936,50,0.9,float16,hot,n/a,158.386,157.670,158.526,158.246,0.421,5,710,71,4861952,8.771,0.055379,false,0,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,float16,hot,n/a,122.138,121.893,122.233,122.105,0.157,5,992,99,4861952,8.771,0.071815,false,0,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,float16,hot,n/a,109.622,109.574,113.514,110.583,2.178,5,1052,105,4861952,8.771,0.080015,false,0,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,float16,hot,n/a,2195.854,2195.369,2196.318,2195.806,0.427,5,54,10,9723904,17.543,0.007989,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,hot,n/a,1537.127,1536.295,1537.181,1536.818,0.472,5,78,10,9723904,17.543,0.011413,false,0,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,float16,hot,n/a,218.948,218.807,219.469,219.041,0.313,5,538,53,9723904,17.543,0.080123,false,0,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,float16,hot,n/a,175.812,172.830,175.855,174.992,1.567,5,709,70,9723904,17.543,0.099781,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,hot,n/a,101.183,101.174,101.207,101.188,0.015,5,1176,117,19447808,35.085,0.346751,false,0,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,float16,hot,n/a,30.143,29.072,30.297,29.871,0.585,5,4109,410,9723904,17.543,0.581978,false,0,6ddf1e0-dirty
compile,32,151936,50,0.9,float16,hot,n/a,190.877,189.015,191.382,190.491,1.099,5,619,61,9723904,17.543,0.091906,false,0,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,float16,hot,n/a,166.371,165.722,166.421,166.224,0.370,5,723,72,9723904,17.543,0.105443,false,0,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,float16,hot,n/a,150.423,150.234,150.475,150.385,0.111,5,793,79,9723904,17.543,0.116622,false,0,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,float16,cold,rotate,325.384,324.909,325.673,325.332,0.333,5,367,36,303872,0.548,0.001685,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,cold,rotate,141.664,141.061,141.809,141.509,0.346,5,828,82,303872,0.548,0.003870,false,0,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,float16,cold,rotate,136.262,136.105,137.182,136.499,0.512,5,842,84,303872,0.548,0.004023,false,0,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,float16,cold,rotate,84.167,83.920,84.390,84.137,0.214,5,1346,134,303872,0.548,0.006513,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,cold,rotate,74.492,74.305,74.592,74.472,0.128,5,1506,150,607744,1.096,0.014719,false,0,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,float16,cold,rotate,18.891,18.881,18.914,18.895,0.015,5,5000,500,303872,0.548,0.029019,false,0,6ddf1e0-dirty
compile,1,151936,50,0.9,float16,cold,rotate,161.435,161.284,161.576,161.425,0.137,5,712,71,303872,0.548,0.003396,false,0,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,float16,cold,rotate_into_static,82.886,82.880,82.966,82.906,0.044,5,1424,142,303872,0.548,0.006614,false,0,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,float16,cold,rotate_into_static,73.228,73.163,73.276,73.220,0.049,5,1615,161,303872,0.548,0.007486,false,0,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,float16,cold,rotate,598.812,598.738,599.022,598.865,0.138,5,200,20,1215488,2.193,0.003662,false,0,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,cold,rotate,237.019,236.810,237.170,236.984,0.160,5,503,50,1215488,2.193,0.009252,false,0,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,float16,cold,rotate,165.313,165.075,165.367,165.258,0.135,5,718,71,1215488,2.193,0.013265,false,0,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,float16,cold,rotate,87.393,87.370,87.421,87.394,0.024,5,1327,132,1215488,2.193,0.025092,false,0,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,cold,rotate,74.158,74.031,74.515,74.235,0.220,5,1474,147,2430976,4.386,0.059139,false,0,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,float16,cold,rotate,21.195,21.177,21.204,21.191,0.012,5,5000,500,1215488,2.193,0.103459,false,0,6ddf1e0-dirty
compile,4,151936,50,0.9,float16,cold,rotate,153.529,153.267,153.777,153.514,0.220,5,731,73,1215488,2.193,0.014283,false,0,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,float16,cold,rotate_into_static,109.620,109.582,109.740,109.651,0.072,5,1098,109,1215488,2.193,0.020004,false,0,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,float16,cold,rotate_into_static,101.308,101.246,101.339,101.299,0.043,5,1175,117,1215488,2.193,0.021645,false,0,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,float16,cold,rotate,702.700,701.576,708.704,704.013,3.417,5,167,16,2430976,4.386,0.006241,false,0,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,cold,rotate,354.265,347.948,354.527,352.634,3.402,5,347,34,2430976,4.386,0.012380,false,0,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,float16,cold,rotate,169.233,169.158,169.485,169.276,0.157,5,691,69,2430976,4.386,0.025915,false,0,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,float16,cold,rotate,92.715,92.712,92.831,92.754,0.059,5,1278,127,2430976,4.386,0.047303,false,0,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,cold,rotate,75.063,74.896,75.100,75.031,0.100,5,1501,150,4861952,8.771,0.116853,false,0,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,float16,cold,rotate,22.558,22.553,22.582,22.563,0.014,5,5000,500,2430976,4.386,0.194421,false,0,6ddf1e0-dirty
compile,8,151936,50,0.9,float16,cold,rotate,153.235,152.899,153.410,153.170,0.226,5,732,73,2430976,4.386,0.028621,false,0,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,float16,cold,rotate_into_static,114.109,113.954,114.137,114.076,0.090,5,1051,105,2430976,4.386,0.038434,false,0,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,float16,cold,rotate_into_static,104.802,104.637,104.815,104.760,0.089,5,1122,112,2430976,4.386,0.041847,false,0,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,float16,cold,rotate,1166.185,1165.567,1168.449,1166.582,1.369,5,102,10,4861952,8.771,0.007521,false,0,6ddf1e0-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,cold,rotate,692.186,689.682,692.745,691.659,1.454,5,174,17,4861952,8.771,0.012672,false,0,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,float16,cold,rotate,187.129,186.984,187.163,187.084,0.091,5,630,63,4861952,8.771,0.046873,false,0,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,float16,cold,rotate,119.313,119.208,119.331,119.285,0.058,5,992,99,4861952,8.771,0.073516,false,0,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,cold,rotate,78.322,78.269,78.343,78.317,0.036,5,1453,145,9723904,17.543,0.223981,false,0,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,float16,cold,rotate,28.617,28.607,28.630,28.619,0.010,5,4106,410,4861952,8.771,0.306507,false,0,6ddf1e0-dirty
compile,16,151936,50,0.9,float16,cold,rotate,159.873,159.641,160.132,159.854,0.223,5,712,71,4861952,8.771,0.054865,false,0,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,float16,cold,rotate_into_static,131.959,131.599,131.963,131.865,0.195,5,912,91,4861952,8.771,0.066470,false,0,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,float16,cold,rotate_into_static,123.192,123.039,123.198,123.155,0.086,5,966,96,4861952,8.771,0.071201,false,0,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,float16,cold,rotate,2187.866,2183.378,2213.708,2196.403,15.860,5,54,10,9723904,17.543,0.008018,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,cold,rotate,1540.399,1539.896,1540.696,1540.346,0.350,5,77,10,9723904,17.543,0.011388,false,0,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,float16,cold,rotate,229.247,229.178,229.935,229.430,0.366,5,516,51,9723904,17.543,0.076523,false,0,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,float16,cold,rotate,193.144,191.053,193.277,192.627,1.144,5,636,63,9723904,17.543,0.090827,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,cold,rotate,127.624,127.616,127.658,127.632,0.020,5,921,92,19447808,35.085,0.274911,false,0,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,float16,cold,rotate,40.914,39.839,40.928,40.637,0.585,5,2989,298,9723904,17.543,0.428775,false,0,6ddf1e0-dirty
compile,32,151936,50,0.9,float16,cold,rotate,196.097,196.049,196.124,196.091,0.033,5,595,59,9723904,17.543,0.089459,false,0,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,float16,cold,rotate_into_static,190.263,189.840,190.324,190.171,0.244,5,634,63,9723904,17.543,0.092202,false,0,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,float16,cold,rotate_into_static,173.572,173.285,173.606,173.505,0.159,5,693,69,9723904,17.543,0.101068,false,0,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,bfloat16,hot,n/a,325.568,325.186,325.814,325.490,0.285,5,367,36,303872,0.548,0.001684,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,bfloat16,hot,n/a,139.090,138.800,139.185,139.029,0.172,5,843,84,303872,0.548,0.003941,false,0,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,bfloat16,hot,n/a,137.232,137.142,137.277,137.215,0.062,5,860,86,303872,0.548,0.003995,false,0,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,bfloat16,hot,n/a,83.988,83.953,84.034,83.995,0.038,5,1349,134,303872,0.548,0.006527,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,bfloat16,hot,n/a,72.786,72.587,72.811,72.723,0.109,5,1507,150,607744,1.096,0.015064,false,0,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,bfloat16,hot,n/a,19.156,19.120,19.167,19.148,0.022,5,5000,500,303872,0.548,0.028619,false,0,6ddf1e0-dirty
compile,1,151936,50,0.9,bfloat16,hot,n/a,158.093,157.779,158.483,158.110,0.312,5,700,70,303872,0.548,0.003468,false,0,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,bfloat16,hot,n/a,81.562,81.551,81.622,81.580,0.034,5,1464,146,303872,0.548,0.006721,false,0,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,bfloat16,hot,n/a,71.970,71.917,72.005,71.964,0.040,5,1666,166,303872,0.548,0.007617,false,0,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,bfloat16,hot,n/a,598.456,598.243,598.745,598.484,0.245,5,201,20,1215488,2.193,0.003664,false,0,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,bfloat16,hot,n/a,229.961,229.697,230.031,229.895,0.152,5,521,52,1215488,2.193,0.009536,false,0,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,bfloat16,hot,n/a,163.794,163.713,163.896,163.801,0.085,5,731,73,1215488,2.193,0.013388,false,0,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,bfloat16,hot,n/a,85.587,85.519,85.615,85.580,0.045,5,1333,133,1215488,2.193,0.025621,false,0,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,bfloat16,hot,n/a,73.957,73.924,74.004,73.962,0.034,5,1517,151,2430976,4.386,0.059300,false,0,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,bfloat16,hot,n/a,20.184,20.165,20.195,20.180,0.014,5,5000,500,1215488,2.193,0.108640,false,0,6ddf1e0-dirty
compile,4,151936,50,0.9,bfloat16,hot,n/a,152.629,152.556,152.929,152.716,0.175,5,734,73,1215488,2.193,0.014367,false,0,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,bfloat16,hot,n/a,105.376,104.858,105.515,105.288,0.315,5,1159,115,1215488,2.193,0.020810,false,0,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,bfloat16,hot,n/a,95.075,95.062,95.113,95.083,0.023,5,1266,126,1215488,2.193,0.023064,false,0,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,bfloat16,hot,n/a,703.969,701.931,709.934,704.931,3.712,5,167,16,2430976,4.386,0.006230,false,0,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,bfloat16,hot,n/a,343.386,335.866,344.403,341.577,4.142,5,360,36,2430976,4.386,0.012772,false,0,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,bfloat16,hot,n/a,167.360,167.304,167.431,167.371,0.056,5,712,71,2430976,4.386,0.026205,false,0,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,bfloat16,hot,n/a,91.037,90.981,91.101,91.041,0.054,5,1314,131,2430976,4.386,0.048174,false,0,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,bfloat16,hot,n/a,74.493,74.183,74.714,74.480,0.239,5,1477,147,4861952,8.771,0.117747,false,0,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,bfloat16,hot,n/a,20.506,20.498,20.509,20.504,0.005,5,5000,500,2430976,4.386,0.213873,false,0,6ddf1e0-dirty
compile,8,151936,50,0.9,bfloat16,hot,n/a,152.128,152.012,152.471,152.190,0.211,5,748,74,2430976,4.386,0.028829,false,0,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,bfloat16,hot,n/a,108.324,108.006,108.392,108.267,0.192,5,1112,111,2430976,4.386,0.040487,false,0,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,bfloat16,hot,n/a,100.637,98.294,102.745,100.544,2.222,5,1170,117,2430976,4.386,0.043579,false,0,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,bfloat16,hot,n/a,1179.140,1178.761,1181.476,1179.727,1.277,5,101,10,4861952,8.771,0.007439,false,0,6ddf1e0-dirty
ref_eager_fullsort,16,151936,50,0.9,bfloat16,hot,n/a,701.439,699.698,702.403,701.338,1.242,5,172,17,4861952,8.771,0.012505,false,0,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,bfloat16,hot,n/a,183.086,182.890,183.624,183.168,0.341,5,651,65,4861952,8.771,0.047908,false,0,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,bfloat16,hot,n/a,115.127,115.096,115.160,115.128,0.028,5,1041,104,4861952,8.771,0.076188,false,0,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,bfloat16,hot,n/a,74.467,74.347,74.663,74.498,0.140,5,1493,149,9723904,17.543,0.235576,false,0,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,bfloat16,hot,n/a,24.561,24.553,24.562,24.559,0.005,5,4786,478,4861952,8.771,0.357123,false,0,6ddf1e0-dirty
compile,16,151936,50,0.9,bfloat16,hot,n/a,183.632,183.269,183.866,183.559,0.268,5,636,63,4861952,8.771,0.047766,false,0,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,bfloat16,hot,n/a,122.464,121.991,122.477,122.330,0.245,5,991,99,4861952,8.771,0.071624,false,0,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,bfloat16,hot,n/a,122.497,122.297,122.548,122.463,0.122,5,972,97,4861952,8.771,0.071604,false,0,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,bfloat16,hot,n/a,2198.447,2198.224,2198.978,2198.545,0.343,5,54,10,9723904,17.543,0.007980,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,bfloat16,hot,n/a,1535.867,1535.333,1538.107,1536.302,1.321,5,78,10,9723904,17.543,0.011422,false,0,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,bfloat16,hot,n/a,219.447,219.374,220.300,219.645,0.484,5,535,53,9723904,17.543,0.079941,false,0,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,bfloat16,hot,n/a,176.664,174.162,176.715,176.018,1.359,5,701,70,9723904,17.543,0.099299,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,bfloat16,hot,n/a,101.187,101.144,101.197,101.176,0.024,5,1171,117,19447808,35.085,0.346737,false,0,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,bfloat16,hot,n/a,30.725,30.532,30.729,30.678,0.108,5,3977,397,9723904,17.543,0.570951,false,0,6ddf1e0-dirty
compile,32,151936,50,0.9,bfloat16,hot,n/a,219.111,219.040,220.004,219.325,0.497,5,532,53,9723904,17.543,0.080063,false,0,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,bfloat16,hot,n/a,168.000,165.944,168.117,167.470,1.106,5,732,73,9723904,17.543,0.104421,false,0,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,bfloat16,hot,n/a,168.091,167.853,168.151,168.052,0.146,5,713,71,9723904,17.543,0.104364,false,0,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,bfloat16,cold,rotate,325.533,325.099,325.825,325.445,0.330,5,368,36,303872,0.548,0.001684,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,bfloat16,cold,rotate,138.796,138.750,139.100,138.889,0.171,5,832,83,303872,0.548,0.003950,false,0,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,bfloat16,cold,rotate,136.157,135.912,137.461,136.481,0.719,5,853,85,303872,0.548,0.004026,false,0,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,bfloat16,cold,rotate,84.087,83.894,84.251,84.078,0.153,5,1288,128,303872,0.548,0.006520,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,bfloat16,cold,rotate,74.529,74.360,74.763,74.548,0.174,5,1431,143,607744,1.096,0.014711,false,0,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,bfloat16,cold,rotate,20.951,20.943,20.963,20.952,0.009,5,5000,500,303872,0.548,0.026167,false,0,6ddf1e0-dirty
compile,1,151936,50,0.9,bfloat16,cold,rotate,162.415,162.170,162.726,162.461,0.244,5,700,70,303872,0.548,0.003375,false,0,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,bfloat16,cold,rotate_into_static,83.016,83.007,83.027,83.016,0.009,5,1437,143,303872,0.548,0.006604,false,0,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,bfloat16,cold,rotate_into_static,73.138,73.017,73.371,73.165,0.160,5,1603,160,303872,0.548,0.007496,false,0,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,bfloat16,cold,rotate,598.877,598.620,599.174,598.875,0.246,5,200,20,1215488,2.193,0.003662,false,0,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,bfloat16,cold,rotate,231.903,231.593,231.959,231.841,0.181,5,515,51,1215488,2.193,0.009456,false,0,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,bfloat16,cold,rotate,166.241,166.189,166.315,166.250,0.054,5,723,72,1215488,2.193,0.013191,false,0,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,bfloat16,cold,rotate,87.349,87.326,87.407,87.358,0.037,5,1317,131,1215488,2.193,0.025104,false,0,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,bfloat16,cold,rotate,74.642,74.591,74.984,74.727,0.187,5,1474,147,2430976,4.386,0.058756,false,0,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,bfloat16,cold,rotate,21.851,21.840,21.862,21.850,0.010,5,5000,500,1215488,2.193,0.100352,false,0,6ddf1e0-dirty
compile,4,151936,50,0.9,bfloat16,cold,rotate,153.576,153.197,153.645,153.452,0.226,5,729,72,1215488,2.193,0.014278,false,0,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,bfloat16,cold,rotate_into_static,110.733,110.317,110.895,110.665,0.264,5,1100,110,1215488,2.193,0.019803,false,0,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,bfloat16,cold,rotate_into_static,101.492,101.359,101.510,101.460,0.074,5,1172,117,1215488,2.193,0.021606,false,0,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,bfloat16,cold,rotate,704.288,701.562,709.469,704.603,3.689,5,167,16,2430976,4.386,0.006227,false,0,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,bfloat16,cold,rotate,344.588,336.754,345.681,342.696,4.312,5,357,35,2430976,4.386,0.012727,false,0,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,bfloat16,cold,rotate,169.198,169.077,169.313,169.200,0.102,5,704,70,2430976,4.386,0.025920,false,0,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,bfloat16,cold,rotate,92.950,92.874,93.026,92.954,0.066,5,1274,127,2430976,4.386,0.047183,false,0,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,bfloat16,cold,rotate,74.776,74.696,74.963,74.808,0.122,5,1450,145,4861952,8.771,0.117302,false,0,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,bfloat16,cold,rotate,24.327,24.316,24.334,24.327,0.008,5,4724,472,2430976,4.386,0.180279,false,0,6ddf1e0-dirty
compile,8,151936,50,0.9,bfloat16,cold,rotate,153.972,153.374,154.191,153.816,0.370,5,727,72,2430976,4.386,0.028484,false,0,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,bfloat16,cold,rotate_into_static,114.688,114.558,114.771,114.671,0.092,5,1044,104,2430976,4.386,0.038240,false,0,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,bfloat16,cold,rotate_into_static,104.955,104.838,105.020,104.934,0.079,5,1119,111,2430976,4.386,0.041786,false,0,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,bfloat16,cold,rotate,1167.493,1167.396,1169.758,1168.133,1.174,5,102,10,4861952,8.771,0.007513,false,0,6ddf1e0-dirty
